adjustment_window_k,hash_rate,difficulty
7871,596000000000000.0,2001985.5450841936
7872,596000000000000.0,2001985.5450841936
7873,596000000000000.0,2001985.5450841936
7874,596000000000000.0,2001985.5450841936
7875,596000000000000.0,2001985.5450841936
7876,596000000000000.0,2001985.5450841936
7877,596000000000000.0,2001985.5450841936
7878,596000000000000.0,2001985.5450841936
7879,596000000000000.0,2001985.5450841936
7880,596000000000000.0,2001985.5450841936
7881,596000000000000.0,2001985.5450841936
7882,596000000000000.0,2001985.5450841936
7883,596000000000000.0,2001985.5450841936
7884,596000000000000.0,2001985.5450841936
7885,596000000000000.0,2001985.5450841936
7886,596000000000000.0,2001985.5450841936
7887,596000000000000.0,2001985.5450841936
7888,596000000000000.0,2001985.5450841936
7889,596000000000000.0,2001985.5450841936
7890,596000000000000.0,2001985.5450841936
7891,596000000000000.0,2001985.5450841936
7892,596000000000000.0,2001985.5450841936
7893,596000000000000.0,2001985.5450841936
7894,596000000000000.0,2001985.5450841936
7895,596000000000000.0,2001985.5450841936
7896,596000000000000.0,2001985.5450841936
7897,596000000000000.0,2001985.5450841936
7898,596000000000000.0,2001985.5450841936
7899,596000000000000.0,2001985.5450841936
7900,596000000000000.0,2001985.5450841936
7901,596000000000000.0,2001985.5450841936
7902,596000000000000.0,2001985.5450841936
7903,596000000000000.0,2001985.5450841936
7904,596000000000000.0,2001985.5450841936
7905,596000000000000.0,2001985.5450841936
7906,596000000000000.0,2001985.5450841936
7907,596000000000000.0,2001985.5450841936
7908,596000000000000.0,2001985.5450841936
7909,596000000000000.0,2001985.5450841936
7910,596000000000000.0,2001985.5450841936
7911,596000000000000.0,2001985.5450841936
7912,596000000000000.0,2001985.5450841936
7913,596000000000000.0,2001985.5450841936
7914,596000000000000.0,2001985.5450841936
7915,596000000000000.0,2001985.5450841936
7916,596000000000000.0,2001985.5450841936
7917,596000000000000.0,2001985.5450841936
7918,596000000000000.0,2001985.5450841936
7919,596000000000000.0,2001985.5450841936
7920,596000000000000.0,2001985.5450841936
7921,596000000000000.0,2001985.5450841936
7922,596000000000000.0,2001985.5450841936
7923,596000000000000.0,2001985.5450841936
7924,596000000000000.0,2001985.5450841936
7925,596000000000000.0,2001985.5450841936
7926,596000000000000.0,2001985.5450841936
7927,596000000000000.0,2001985.5450841936
7928,596000000000000.0,2001985.5450841936
7929,596000000000000.0,2001985.5450841936
7930,596000000000000.0,2001985.5450841936
7931,596000000000000.0,2001985.5450841936
7932,596000000000000.0,2001985.5450841936
7933,596000000000000.0,2001985.5450841936
7934,596000000000000.0,2001985.5450841936
7935,596000000000000.0,2001985.5450841936
7936,596000000000000.0,2001985.5450841936
7937,596000000000000.0,2001985.5450841936
7938,596000000000000.0,2001985.5450841936
7939,596000000000000.0,2001985.5450841936
7940,596000000000000.0,2001985.5450841936
7941,596000000000000.0,2001985.5450841936
7942,596000000000000.0,2001985.5450841936
7943,596000000000000.0,2001985.5450841936
7944,596000000000000.0,2001985.5450841936
7945,596000000000000.0,2001985.5450841936
7946,596000000000000.0,2001985.5450841936
7947,596000000000000.0,2001985.5450841936
7948,596000000000000.0,2001985.5450841936
7949,596000000000000.0,2001985.5450841936
7950,596000000000000.0,2001985.5450841936
7951,596000000000000.0,2001985.5450841936
7952,596000000000000.0,2001985.5450841936
7953,596000000000000.0,2001985.5450841936
7954,596000000000000.0,2001985.5450841936
7955,596000000000000.0,2001985.5450841936
7956,596000000000000.0,2001985.5450841936
7957,596000000000000.0,2001985.5450841936
7958,596000000000000.0,2001985.5450841936
7959,596000000000000.0,2001985.5450841936
7960,596000000000000.0,2001985.5450841936
7961,596000000000000.0,2001985.5450841936
7962,596000000000000.0,2001985.5450841936
7963,596000000000000.0,2001985.5450841936
7964,596000000000000.0,2001985.5450841936
7965,596000000000000.0,2001985.5450841936
7966,596000000000000.0,2001985.5450841936
7967,596000000000000.0,2001985.5450841936
7968,596000000000000.0,2001985.5450841936
7969,596000000000000.0,2001985.5450841936
7970,596000000000000.0,2001985.5450841936
7971,596000000000000.0,2001985.5450841936
7972,596000000000000.0,2001985.5450841936
7973,596000000000000.0,2001985.5450841936
7974,596000000000000.0,2001985.5450841936
7975,596000000000000.0,2001985.5450841936
7976,596000000000000.0,2001985.5450841936
7977,596000000000000.0,2001985.5450841936
7978,596000000000000.0,2001985.5450841936
7979,596000000000000.0,2001985.5450841936
7980,596000000000000.0,2001985.5450841936
7981,596000000000000.0,2001985.5450841936
7982,596000000000000.0,2001985.5450841936
7983,596000000000000.0,2001985.5450841936
7984,596000000000000.0,2001985.5450841936
7985,596000000000000.0,2001985.5450841936
7986,596000000000000.0,2001985.5450841936
7987,596000000000000.0,2001985.5450841936
7988,596000000000000.0,2001985.5450841936
7989,596000000000000.0,2001985.5450841936
7990,596000000000000.0,2001985.5450841936
7991,596000000000000.0,2001985.5450841936
7992,596000000000000.0,2001985.5450841936
7993,596000000000000.0,2001985.5450841936
7994,596000000000000.0,2001985.5450841936
7995,596000000000000.0,2001985.5450841936
7996,596000000000000.0,2001985.5450841936
7997,596000000000000.0,2001985.5450841936
7998,596000000000000.0,2001985.5450841936
7999,596000000000000.0,2001985.5450841936
8000,596000000000000.0,2001985.5450841936
8001,596000000000000.0,2001985.5450841936
8002,596000000000000.0,2001985.5450841936
8003,596000000000000.0,2001985.5450841936
8004,596000000000000.0,2001985.5450841936
8005,596000000000000.0,2001985.5450841936
8006,596000000000000.0,2001985.5450841936
8007,596000000000000.0,2001985.5450841936
8008,596000000000000.0,2001985.5450841936
8009,596000000000000.0,2001985.5450841936
8010,596000000000000.0,2001985.5450841936
8011,596000000000000.0,2001985.5450841936
8012,596000000000000.0,2001985.5450841936
8013,596000000000000.0,2001985.5450841936
8014,596000000000000.0,2001985.5450841936
8015,596000000000000.0,2001985.5450841936
8016,596000000000000.0,2001985.5450841936
8017,596000000000000.0,2001985.5450841936
8018,596000000000000.0,2001985.5450841936
8019,596000000000000.0,2001985.5450841936
8020,596000000000000.0,2001985.5450841936
8021,596000000000000.0,2001985.5450841936
8022,596000000000000.0,2001985.5450841936
8023,596000000000000.0,2001985.5450841936
8024,596000000000000.0,2001985.5450841936
8025,596000000000000.0,2001985.5450841936
8026,596000000000000.0,2001985.5450841936
8027,596000000000000.0,2001985.5450841936
8028,596000000000000.0,2001985.5450841936
8029,596000000000000.0,2001985.5450841936
8030,596000000000000.0,2001985.5450841936
8031,596000000000000.0,2001985.5450841936
8032,596000000000000.0,2001985.5450841936
8033,596000000000000.0,2001985.5450841936
8034,596000000000000.0,2001985.5450841936
8035,596000000000000.0,2001985.5450841936
8036,596000000000000.0,2001985.5450841936
8037,596000000000000.0,2001985.5450841936
8038,596000000000000.0,2001985.5450841936
8039,596000000000000.0,2001985.5450841936
8040,596000000000000.0,2001985.5450841936
8041,596000000000000.0,2001985.5450841936
8042,596000000000000.0,2001985.5450841936
8043,596000000000000.0,2001985.5450841936
8044,596000000000000.0,2001985.5450841936
8045,596000000000000.0,2001985.5450841936
8046,596000000000000.0,2001985.5450841936
8047,596000000000000.0,2001985.5450841936
8048,596000000000000.0,2001985.5450841936
8049,596000000000000.0,2001985.5450841936
8050,596000000000000.0,2001985.5450841936
8051,596000000000000.0,2001985.5450841936
8052,596000000000000.0,2001985.5450841936
8053,596000000000000.0,2001985.5450841936
8054,596000000000000.0,2001985.5450841936
8055,596000000000000.0,2001985.5450841936
8056,596000000000000.0,2001985.5450841936
8057,596000000000000.0,2001985.5450841936
8058,596000000000000.0,2001985.5450841936
8059,596000000000000.0,2001985.5450841936
8060,596000000000000.0,2001985.5450841936
8061,596000000000000.0,2001985.5450841936
8062,596000000000000.0,2001985.5450841936
8063,596000000000000.0,2001985.5450841936
8064,596000000000000.0,2001985.5450841936
8065,596000000000000.0,2001985.5450841936
8066,596000000000000.0,2001985.5450841936
8067,596000000000000.0,2001985.5450841936
8068,596000000000000.0,2001985.5450841936
8069,596000000000000.0,2001985.5450841936
8070,596000000000000.0,2001985.5450841936
8071,596000000000000.0,2001985.5450841936
8072,596000000000000.0,2001985.5450841936
8073,596000000000000.0,2001985.5450841936
8074,596000000000000.0,2001985.5450841936
8075,596000000000000.0,2001985.5450841936
8076,596000000000000.0,2001985.5450841936
8077,596000000000000.0,2001985.5450841936
8078,596000000000000.0,2001985.5450841936
8079,596000000000000.0,2001985.5450841936
8080,596000000000000.0,2001985.5450841936
8081,596000000000000.0,2001985.5450841936
8082,596000000000000.0,2001985.5450841936
8083,596000000000000.0,2001985.5450841936
8084,596000000000000.0,2001985.5450841936
8085,596000000000000.0,2001985.5450841936
8086,596000000000000.0,2001985.5450841936
8087,596000000000000.0,2001985.5450841936
8088,596000000000000.0,2001985.5450841936
8089,596000000000000.0,2001985.5450841936
8090,596000000000000.0,2001985.5450841936
8091,596000000000000.0,2001985.5450841936
8092,596000000000000.0,2001985.5450841936
8093,596000000000000.0,2001985.5450841936
8094,596000000000000.0,2001985.5450841936
8095,596000000000000.0,2001985.5450841936
8096,596000000000000.0,2001985.5450841936
8097,596000000000000.0,2001985.5450841936
8098,596000000000000.0,2001985.5450841936
8099,596000000000000.0,2001985.5450841936
8100,596000000000000.0,2001985.5450841936
8101,596000000000000.0,2001985.5450841936
8102,596000000000000.0,2001985.5450841936
8103,596000000000000.0,2001985.5450841936
8104,596000000000000.0,2001985.5450841936
8105,596000000000000.0,2001985.5450841936
8106,596000000000000.0,2001985.5450841936
8107,596000000000000.0,2001985.5450841936
8108,596000000000000.0,2001985.5450841936
8109,596000000000000.0,2001985.5450841936
8110,596000000000000.0,2001985.5450841936
8111,596000000000000.0,2001985.5450841936
8112,596000000000000.0,2001985.5450841936
8113,596000000000000.0,2001985.5450841936
8114,596000000000000.0,2001985.5450841936
8115,596000000000000.0,2001985.5450841936
8116,596000000000000.0,2001985.5450841936
8117,596000000000000.0,2001985.5450841936
8118,596000000000000.0,2001985.5450841936
8119,596000000000000.0,2001985.5450841936
8120,596000000000000.0,2001985.5450841936
8121,596000000000000.0,2001985.5450841936
8122,596000000000000.0,2001985.5450841936
8123,596000000000000.0,2001985.5450841936
8124,596000000000000.0,2001985.5450841936
8125,596000000000000.0,2001985.5450841936
8126,596000000000000.0,2001985.5450841936
8127,596000000000000.0,2001985.5450841936
8128,596000000000000.0,2001985.5450841936
8129,596000000000000.0,2001985.5450841936
8130,596000000000000.0,2001985.5450841936
8131,596000000000000.0,2001985.5450841936
8132,596000000000000.0,2001985.5450841936
8133,596000000000000.0,2001985.5450841936
8134,596000000000000.0,2001985.5450841936
8135,596000000000000.0,2001985.5450841936
8136,596000000000000.0,2001985.5450841936
8137,596000000000000.0,2001985.5450841936
8138,596000000000000.0,2001985.5450841936
8139,596000000000000.0,2001985.5450841936
8140,596000000000000.0,2001985.5450841936
8141,596000000000000.0,2001985.5450841936
8142,596000000000000.0,2001985.5450841936
8143,596000000000000.0,2001985.5450841936
8144,596000000000000.0,2001985.5450841936
8145,596000000000000.0,2001985.5450841936
8146,596000000000000.0,2001985.5450841936
8147,596000000000000.0,2001985.5450841936
8148,596000000000000.0,2001985.5450841936
8149,596000000000000.0,2001985.5450841936
8150,596000000000000.0,2001985.5450841936
8151,596000000000000.0,2001985.5450841936
8152,596000000000000.0,2001985.5450841936
8153,596000000000000.0,2001985.5450841936
8154,596000000000000.0,2001985.5450841936
8155,596000000000000.0,2001985.5450841936
8156,596000000000000.0,2001985.5450841936
8157,596000000000000.0,2001985.5450841936
8158,596000000000000.0,2001985.5450841936
8159,596000000000000.0,2001985.5450841936
8160,596000000000000.0,2001985.5450841936
8161,596000000000000.0,2001985.5450841936
8162,596000000000000.0,2001985.5450841936
8163,596000000000000.0,2001985.5450841936
8164,596000000000000.0,2001985.5450841936
8165,596000000000000.0,2001985.5450841936
8166,596000000000000.0,2001985.5450841936
8167,596000000000000.0,2001985.5450841936
8168,596000000000000.0,2001985.5450841936
8169,596000000000000.0,2001985.5450841936
8170,596000000000000.0,2001985.5450841936
8171,596000000000000.0,2001985.5450841936
8172,596000000000000.0,2001985.5450841936
8173,596000000000000.0,2001985.5450841936
8174,596000000000000.0,2001985.5450841936
8175,596000000000000.0,2001985.5450841936
8176,596000000000000.0,2001985.5450841936
8177,596000000000000.0,2001985.5450841936
8178,596000000000000.0,2001985.5450841936
8179,596000000000000.0,2001985.5450841936
8180,596000000000000.0,2001985.5450841936
8181,596000000000000.0,2001985.5450841936
8182,596000000000000.0,2001985.5450841936
8183,596000000000000.0,2001985.5450841936
8184,596000000000000.0,2001985.5450841936
8185,596000000000000.0,2001985.5450841936
8186,596000000000000.0,2001985.5450841936
8187,596000000000000.0,2001985.5450841936
8188,596000000000000.0,2001985.5450841936
8189,596000000000000.0,2001985.5450841936
8190,596000000000000.0,2001985.5450841936
8191,596000000000000.0,2001985.5450841936
8192,596000000000000.0,2001985.5450841936
8193,596000000000000.0,2001985.5450841936
8194,596000000000000.0,2001985.5450841936
8195,596000000000000.0,2001985.5450841936
8196,596000000000000.0,2001985.5450841936
8197,596000000000000.0,2001985.5450841936
8198,596000000000000.0,2001985.5450841936
8199,596000000000000.0,2001985.5450841936
8200,596000000000000.0,2001985.5450841936
8201,596000000000000.0,2001985.5450841936
8202,596000000000000.0,2001985.5450841936
8203,596000000000000.0,2001985.5450841936
8204,596000000000000.0,2001985.5450841936
8205,596000000000000.0,2001985.5450841936
8206,596000000000000.0,2001985.5450841936
8207,596000000000000.0,2001985.5450841936
8208,596000000000000.0,2001985.5450841936
8209,596000000000000.0,2001985.5450841936
8210,596000000000000.0,2001985.5450841936
8211,596000000000000.0,2001985.5450841936
8212,596000000000000.0,2001985.5450841936
8213,596000000000000.0,2001985.5450841936
8214,596000000000000.0,2001985.5450841936
8215,596000000000000.0,2001985.5450841936
8216,596000000000000.0,2001985.5450841936
8217,596000000000000.0,2001985.5450841936
8218,596000000000000.0,2001985.5450841936
